,Subject,Trial,Angle,Matching,Response,Time,Correct
0,49,1.0,0.0,False,n,3107.0,True
1,49,2.0,150.0,False,n,2930.0,True
2,49,3.0,150.0,True,b,1874.0,True
3,49,4.0,100.0,True,b,3793.0,True
4,49,5.0,50.0,True,b,2184.0,True
5,49,6.0,50.0,False,n,1749.0,True
6,49,7.0,100.0,False,b,2592.0,False
7,49,8.0,0.0,True,b,2879.0,True
8,49,9.0,150.0,False,n,7281.0,True
9,49,10.0,150.0,True,b,2386.0,True
10,49,11.0,50.0,False,n,3805.0,True
11,49,12.0,0.0,False,n,1696.0,True
12,49,13.0,0.0,True,b,1440.0,True
13,49,14.0,100.0,False,n,2135.0,True
14,49,15.0,100.0,True,b,2661.0,True
15,49,16.0,50.0,True,b,1989.0,True
16,49,17.0,100.0,False,n,2144.0,True
17,49,18.0,150.0,True,b,3094.0,True
18,49,19.0,50.0,False,n,3388.0,True
19,49,20.0,50.0,True,b,1799.0,True
20,49,21.0,100.0,False,n,4289.0,True
21,49,22.0,0.0,False,n,2279.0,True
22,49,23.0,0.0,True,b,1528.0,True
23,49,24.0,150.0,False,n,3939.0,True
24,49,25.0,150.0,False,n,2659.0,True
25,49,26.0,50.0,False,n,3409.0,True
26,49,27.0,50.0,True,b,2613.0,True
27,49,28.0,100.0,True,b,2963.0,True
28,49,29.0,0.0,True,b,1258.0,True
29,49,30.0,0.0,False,n,2787.0,True
30,49,31.0,150.0,True,b,4431.0,True
31,49,32.0,100.0,False,n,4179.0,True
32,49,33.0,50.0,True,b,2364.0,True
33,49,34.0,100.0,True,b,2658.0,True
34,49,35.0,150.0,True,b,2443.0,True
35,49,36.0,0.0,False,n,2021.0,True
36,49,37.0,100.0,True,b,3099.0,True
37,49,38.0,150.0,False,n,3291.0,True
38,49,39.0,0.0,True,b,1696.0,True
39,49,40.0,50.0,False,n,3369.0,True
40,49,41.0,150.0,True,b,3324.0,True
41,49,42.0,0.0,False,n,2458.0,True
42,49,43.0,100.0,True,b,2611.0,True
43,49,44.0,150.0,False,n,4276.0,True
44,49,45.0,50.0,False,n,1798.0,True
45,49,46.0,100.0,False,n,3825.0,True
46,49,47.0,0.0,True,b,3090.0,True
47,49,48.0,50.0,True,b,2313.0,True
48,49,49.0,100.0,False,n,2706.0,True
49,49,50.0,150.0,False,n,1659.0,True
50,49,51.0,0.0,True,b,1085.0,True
51,49,52.0,0.0,False,n,1187.0,True
52,49,53.0,100.0,True,b,3695.0,True
53,49,54.0,50.0,False,n,1057.0,True
54,49,55.0,150.0,True,b,4240.0,True
55,49,56.0,50.0,True,b,1517.0,True
56,49,57.0,150.0,False,n,2749.0,True
57,49,58.0,100.0,False,b,2153.0,False
58,49,59.0,150.0,True,b,4295.0,True
59,49,60.0,100.0,True,b,2012.0,True
60,49,61.0,0.0,True,b,1246.0,True
61,49,62.0,0.0,False,n,3573.0,True
62,49,63.0,50.0,False,n,2427.0,True
63,49,64.0,50.0,True,b,2038.0,True
64,49,65.0,150.0,False,n,3910.0,True
65,49,66.0,0.0,True,b,1142.0,True
66,49,67.0,150.0,True,b,2492.0,True
67,49,68.0,0.0,False,n,2291.0,True
68,49,69.0,50.0,False,n,2106.0,True
69,49,70.0,50.0,True,b,2303.0,True
70,49,71.0,100.0,True,b,2477.0,True
71,49,72.0,100.0,False,n,2943.0,True
72,49,73.0,100.0,True,b,2034.0,True
73,49,74.0,100.0,False,n,2204.0,True
74,49,75.0,150.0,True,b,3446.0,True
75,49,76.0,0.0,False,n,2296.0,True
76,49,77.0,0.0,True,b,1871.0,True
77,49,78.0,50.0,True,b,2661.0,True
78,49,79.0,50.0,False,n,1320.0,True
79,49,80.0,150.0,False,n,4866.0,True
80,49,81.0,50.0,False,n,3019.0,True
81,49,82.0,0.0,True,b,1148.0,True
82,49,83.0,150.0,False,n,2097.0,True
83,49,84.0,50.0,True,b,1902.0,True
84,49,85.0,100.0,True,b,2158.0,True
85,49,86.0,0.0,False,n,2618.0,True
86,49,87.0,150.0,True,b,4693.0,True
87,49,88.0,100.0,False,n,2878.0,True
88,49,89.0,100.0,False,b,2070.0,False
89,49,90.0,50.0,True,b,4554.0,True
90,49,91.0,0.0,True,b,935.0,True
91,49,92.0,150.0,True,b,1840.0,True
92,49,93.0,150.0,False,n,2703.0,True
93,49,94.0,50.0,False,n,2141.0,True
94,49,95.0,100.0,True,b,1849.0,True
95,49,96.0,0.0,False,n,2442.0,True
96,40,1.0,0.0,False,n,2165.0,True
97,40,2.0,150.0,False,n,4028.0,True
98,40,3.0,150.0,True,b,3911.0,True
99,40,4.0,100.0,True,b,6650.0,True
100,40,5.0,50.0,True,b,3081.0,True
101,40,6.0,50.0,False,n,4584.0,True
102,40,7.0,100.0,False,n,4118.0,True
103,40,8.0,0.0,True,b,2539.0,True
104,40,9.0,150.0,False,n,4424.0,True
106,40,11.0,50.0,False,n,3083.0,True
107,40,12.0,0.0,False,n,1852.0,True
108,40,13.0,0.0,True,b,2004.0,True
109,40,14.0,100.0,False,n,2063.0,True
110,40,15.0,100.0,True,b,3558.0,True
111,40,16.0,50.0,True,b,2348.0,True
112,40,17.0,100.0,False,n,3890.0,True
113,40,18.0,150.0,True,b,3210.0,True
114,40,19.0,50.0,False,n,2124.0,True
115,40,20.0,50.0,True,b,2514.0,True
116,40,21.0,100.0,False,n,2015.0,True
117,40,22.0,0.0,False,n,2553.0,True
118,40,23.0,0.0,True,b,3188.0,True
119,40,24.0,150.0,False,n,3009.0,True
120,40,25.0,150.0,False,n,3257.0,True
121,40,26.0,50.0,False,n,2797.0,True
122,40,27.0,50.0,True,b,4320.0,True
123,40,28.0,100.0,True,b,4888.0,True
124,40,29.0,0.0,True,b,2037.0,True
125,40,30.0,0.0,False,n,3990.0,True
126,40,31.0,150.0,True,n,4549.0,False
127,40,32.0,100.0,False,n,4848.0,True
128,40,33.0,50.0,True,b,2966.0,True
129,40,34.0,100.0,True,b,6631.0,True
130,40,35.0,150.0,True,b,6713.0,True
131,40,36.0,0.0,False,n,2182.0,True
132,40,37.0,100.0,True,b,3812.0,True
133,40,38.0,150.0,False,n,5613.0,True
134,40,39.0,0.0,True,b,1680.0,True
135,40,40.0,50.0,False,n,3701.0,True
136,40,41.0,150.0,True,b,5292.0,True
137,40,42.0,0.0,False,n,2300.0,True
138,40,43.0,100.0,True,b,2413.0,True
139,40,44.0,150.0,False,n,4696.0,True
140,40,45.0,50.0,False,n,2264.0,True
141,40,46.0,100.0,False,n,3255.0,True
142,40,47.0,0.0,True,b,1095.0,True
143,40,48.0,50.0,True,b,3656.0,True
144,40,49.0,100.0,False,n,2982.0,True
145,40,50.0,150.0,False,n,2381.0,True
146,40,51.0,0.0,True,b,1351.0,True
147,40,52.0,0.0,False,n,4494.0,True
148,40,53.0,100.0,True,b,3108.0,True
149,40,54.0,50.0,False,n,1367.0,True
150,40,55.0,150.0,True,n,6816.0,False
151,40,56.0,50.0,True,b,2273.0,True
152,40,57.0,150.0,False,n,2385.0,True
153,40,58.0,100.0,False,n,2056.0,True
154,40,59.0,150.0,True,b,2741.0,True
155,40,60.0,100.0,True,b,3555.0,True
156,40,61.0,0.0,True,b,1213.0,True
157,40,62.0,0.0,False,n,1193.0,True
158,40,63.0,50.0,False,n,2308.0,True
159,40,64.0,50.0,True,b,2319.0,True
160,40,65.0,150.0,False,n,5089.0,True
161,40,66.0,0.0,True,b,1983.0,True
162,40,67.0,150.0,True,b,3050.0,True
163,40,68.0,0.0,False,n,1251.0,True
164,40,69.0,50.0,False,n,3149.0,True
165,40,70.0,50.0,True,b,1792.0,True
166,40,71.0,100.0,True,b,2465.0,True
169,40,74.0,100.0,False,n,3259.0,True
170,40,75.0,150.0,True,b,3634.0,True
171,40,76.0,0.0,False,n,2987.0,True
172,40,77.0,0.0,True,b,2618.0,True
173,40,78.0,50.0,True,n,3796.0,False
174,40,79.0,50.0,False,n,3749.0,True
175,40,80.0,150.0,False,n,3219.0,True
176,40,81.0,50.0,False,n,3735.0,True
177,40,82.0,0.0,True,b,1034.0,True
178,40,83.0,150.0,False,n,5456.0,True
179,40,84.0,50.0,True,b,5269.0,True
180,40,85.0,100.0,True,b,2335.0,True
181,40,86.0,0.0,False,n,2038.0,True
182,40,87.0,150.0,True,n,3111.0,False
183,40,88.0,100.0,False,n,1800.0,True
184,40,89.0,100.0,False,n,2281.0,True
185,40,90.0,50.0,True,b,1685.0,True
186,40,91.0,0.0,True,b,989.0,True
187,40,92.0,150.0,True,n,6498.0,False
188,40,93.0,150.0,False,n,3983.0,True
189,40,94.0,50.0,False,n,4361.0,True
190,40,95.0,100.0,True,b,1650.0,True
191,40,96.0,0.0,False,n,1970.0,True
192,24,1.0,0.0,False,n,2443.0,True
193,24,2.0,150.0,False,n,5888.0,True
194,24,3.0,150.0,True,b,3670.0,True
195,24,4.0,100.0,True,n,4012.0,False
196,24,5.0,50.0,True,b,2902.0,True
197,24,6.0,50.0,False,n,3120.0,True
198,24,7.0,100.0,False,n,5431.0,True
199,24,8.0,0.0,True,b,1226.0,True
200,24,9.0,150.0,False,n,5480.0,True
201,24,10.0,150.0,True,b,4745.0,True
202,24,11.0,50.0,False,n,4690.0,True
203,24,12.0,0.0,False,n,2772.0,True
204,24,13.0,0.0,True,b,1265.0,True
205,24,14.0,100.0,False,n,2392.0,True
206,24,15.0,100.0,True,b,4716.0,True
207,24,16.0,50.0,True,b,3418.0,True
208,24,17.0,100.0,False,n,2654.0,True
209,24,18.0,150.0,True,b,2112.0,True
210,24,19.0,50.0,False,n,2702.0,True
211,24,20.0,50.0,True,b,1637.0,True
212,24,21.0,100.0,False,n,2109.0,True
213,24,22.0,0.0,False,b,884.0,False
214,24,23.0,0.0,True,b,1795.0,True
215,24,24.0,150.0,False,n,4023.0,True
216,24,25.0,150.0,False,n,5980.0,True
217,24,26.0,50.0,False,n,2026.0,True
218,24,27.0,50.0,True,b,3076.0,True
219,24,28.0,100.0,True,b,3157.0,True
220,24,29.0,0.0,True,b,1617.0,True
221,24,30.0,0.0,False,n,2367.0,True
224,24,33.0,50.0,True,n,2687.0,False
225,24,34.0,100.0,True,b,4855.0,True
226,24,35.0,150.0,True,n,2719.0,False
227,24,36.0,0.0,False,n,1253.0,True
228,24,37.0,100.0,True,b,2855.0,True
229,24,38.0,150.0,False,n,4301.0,True
230,24,39.0,0.0,True,b,1565.0,True
231,24,40.0,50.0,False,n,1128.0,True
232,24,41.0,150.0,True,b,4087.0,True
233,24,42.0,0.0,False,n,1191.0,True
234,24,43.0,100.0,True,b,2115.0,True
235,24,44.0,150.0,False,b,2101.0,False
236,24,45.0,50.0,False,n,1218.0,True
237,24,46.0,100.0,False,b,1599.0,False
238,24,47.0,0.0,True,b,1632.0,True
239,24,48.0,50.0,True,b,2747.0,True
240,24,49.0,100.0,False,n,2427.0,True
241,24,50.0,150.0,False,n,2595.0,True
242,24,51.0,0.0,True,b,2486.0,True
243,24,52.0,0.0,False,n,2602.0,True
244,24,53.0,100.0,True,b,3139.0,True
245,24,54.0,50.0,False,n,1513.0,True
246,24,55.0,150.0,True,b,4106.0,True
247,24,56.0,50.0,True,b,1815.0,True
248,24,57.0,150.0,False,n,2761.0,True
249,24,58.0,100.0,False,n,2637.0,True
250,24,59.0,150.0,True,b,1784.0,True
251,24,60.0,100.0,True,b,2227.0,True
252,24,61.0,0.0,True,b,1338.0,True
253,24,62.0,0.0,False,n,1145.0,True
254,24,63.0,50.0,False,n,1854.0,True
255,24,64.0,50.0,True,b,1862.0,True
256,24,65.0,150.0,False,b,2316.0,False
257,24,66.0,0.0,True,b,1268.0,True
258,24,67.0,150.0,True,b,2322.0,True
259,24,68.0,0.0,False,n,1377.0,True
260,24,69.0,50.0,False,n,1748.0,True
261,24,70.0,50.0,True,b,1542.0,True
262,24,71.0,100.0,True,b,1460.0,True
263,24,72.0,100.0,False,n,2511.0,True
264,24,73.0,100.0,True,b,1409.0,True
265,24,74.0,100.0,False,n,2863.0,True
266,24,75.0,150.0,True,b,2104.0,True
267,24,76.0,0.0,False,n,2637.0,True
268,24,77.0,0.0,True,b,1727.0,True
269,24,78.0,50.0,True,n,1292.0,False
270,24,79.0,50.0,False,n,1260.0,True
271,24,80.0,150.0,False,b,1411.0,False
272,24,81.0,50.0,False,b,2582.0,False
273,24,82.0,0.0,True,b,1033.0,True
274,24,83.0,150.0,False,n,3028.0,True
275,24,84.0,50.0,True,n,2307.0,False
276,24,85.0,100.0,True,b,2191.0,True
277,24,86.0,0.0,False,n,2083.0,True
278,24,87.0,150.0,True,b,2745.0,True
279,24,88.0,100.0,False,n,2784.0,True
280,24,89.0,100.0,False,n,1781.0,True
281,24,90.0,50.0,True,b,1850.0,True
282,24,91.0,0.0,True,b,1140.0,True
283,24,92.0,150.0,True,b,1949.0,True
284,24,93.0,150.0,False,n,2432.0,True
285,24,94.0,50.0,False,n,1777.0,True
286,24,95.0,100.0,True,b,1287.0,True
287,24,96.0,0.0,False,n,3197.0,True
288,11,1.0,0.0,False,n,2924.0,True
289,11,2.0,150.0,False,n,3631.0,True
290,11,3.0,150.0,True,b,2993.0,True
291,11,4.0,100.0,True,b,6246.0,True
292,11,5.0,50.0,True,b,2941.0,True
293,11,6.0,50.0,False,n,2402.0,True
294,11,7.0,100.0,False,n,3120.0,True
295,11,8.0,0.0,True,b,1363.0,True
296,11,9.0,150.0,False,n,4430.0,True
297,11,10.0,150.0,True,b,5892.0,True
298,11,11.0,50.0,False,n,4427.0,True
299,11,12.0,0.0,False,n,1822.0,True
300,11,13.0,0.0,True,b,1334.0,True
301,11,14.0,100.0,False,n,3820.0,True
302,11,15.0,100.0,True,b,2778.0,True
303,11,16.0,50.0,True,b,4176.0,True
304,11,17.0,100.0,False,n,5035.0,True
305,11,18.0,150.0,True,b,5399.0,True
306,11,19.0,50.0,False,n,2930.0,True
307,11,20.0,50.0,True,b,1937.0,True
308,11,21.0,100.0,False,n,3236.0,True
309,11,22.0,0.0,False,n,1575.0,True
310,11,23.0,0.0,True,b,1176.0,True
311,11,24.0,150.0,False,n,5368.0,True
312,11,25.0,150.0,False,n,2647.0,True
313,11,26.0,50.0,False,n,5275.0,True
314,11,27.0,50.0,True,b,2859.0,True
315,11,28.0,100.0,True,b,4091.0,True
316,11,29.0,0.0,True,b,1345.0,True
317,11,30.0,0.0,False,n,2533.0,True
318,11,31.0,150.0,True,n,3325.0,False
319,11,32.0,100.0,False,n,5628.0,True
320,11,33.0,50.0,True,b,7356.0,True
321,11,34.0,100.0,True,b,3642.0,True
322,11,35.0,150.0,True,n,4797.0,False
323,11,36.0,0.0,False,n,2030.0,True
324,11,37.0,100.0,True,b,4417.0,True
325,11,38.0,150.0,False,n,3433.0,True
326,11,39.0,0.0,True,b,1342.0,True
327,11,40.0,50.0,False,n,1270.0,True
328,11,41.0,150.0,True,b,6527.0,True
329,11,42.0,0.0,False,n,1325.0,True
330,11,43.0,100.0,True,b,5396.0,True
331,11,44.0,150.0,False,n,6729.0,True
332,11,45.0,50.0,False,n,1616.0,True
333,11,46.0,100.0,False,n,4217.0,True
334,11,47.0,0.0,True,b,1609.0,True
335,11,48.0,50.0,True,b,2639.0,True
336,11,49.0,100.0,False,n,3049.0,True
337,11,50.0,150.0,False,n,3681.0,True
338,11,51.0,0.0,True,b,2711.0,True
339,11,52.0,0.0,False,n,1740.0,True
340,11,53.0,100.0,True,b,3372.0,True
341,11,54.0,50.0,False,n,963.0,True
342,11,55.0,150.0,True,b,2054.0,True
343,11,56.0,50.0,True,b,2125.0,True
344,11,57.0,150.0,False,n,1760.0,True
345,11,58.0,100.0,False,n,1972.0,True
346,11,59.0,150.0,True,b,5673.0,True
348,11,61.0,0.0,True,b,1703.0,True
349,11,62.0,0.0,False,n,1295.0,True
350,11,63.0,50.0,False,n,1086.0,True
351,11,64.0,50.0,True,b,2183.0,True
352,11,65.0,150.0,False,n,2208.0,True
353,11,66.0,0.0,True,b,1347.0,True
354,11,67.0,150.0,True,b,5904.0,True
355,11,68.0,0.0,False,n,2773.0,True
356,11,69.0,50.0,False,n,1333.0,True
357,11,70.0,50.0,True,b,1726.0,True
358,11,71.0,100.0,True,b,2380.0,True
359,11,72.0,100.0,False,n,5672.0,True
360,11,73.0,100.0,True,b,2970.0,True
361,11,74.0,100.0,False,n,3307.0,True
362,11,75.0,150.0,True,n,6274.0,False
363,11,76.0,0.0,False,n,2292.0,True
364,11,77.0,0.0,True,b,2073.0,True
365,11,78.0,50.0,True,b,1528.0,True
366,11,79.0,50.0,False,n,1692.0,True
367,11,80.0,150.0,False,n,6458.0,True
368,11,81.0,50.0,False,n,6253.0,True
369,11,82.0,0.0,True,b,950.0,True
370,11,83.0,150.0,False,n,2869.0,True
371,11,84.0,50.0,True,b,2005.0,True
372,11,85.0,100.0,True,b,3645.0,True
373,11,86.0,0.0,False,n,2607.0,True
374,11,87.0,150.0,True,n,3211.0,False
376,11,89.0,100.0,False,n,4031.0,True
377,11,90.0,50.0,True,b,1671.0,True
378,11,91.0,0.0,True,b,1404.0,True
379,11,92.0,150.0,True,n,2720.0,False
380,11,93.0,150.0,False,n,2620.0,True
381,11,94.0,50.0,False,n,2134.0,True
382,11,95.0,100.0,True,b,2399.0,True
383,11,96.0,0.0,False,n,2129.0,True
384,42,1.0,0.0,False,n,2205.0,True
385,42,2.0,150.0,False,n,2270.0,True
386,42,3.0,150.0,True,b,1757.0,True
387,42,4.0,100.0,True,b,3663.0,True
388,42,5.0,50.0,True,b,2197.0,True
389,42,6.0,50.0,False,n,1583.0,True
390,42,7.0,100.0,False,b,1901.0,False
391,42,8.0,0.0,True,b,2395.0,True
392,42,9.0,150.0,False,n,7257.0,True
393,42,10.0,150.0,True,b,3722.0,True
394,42,11.0,50.0,False,n,1965.0,True
395,42,12.0,0.0,False,n,2003.0,True
396,42,13.0,0.0,True,b,1649.0,True
397,42,14.0,100.0,False,n,2686.0,True
398,42,15.0,100.0,True,n,2611.0,False
399,42,16.0,50.0,True,n,4375.0,False
400,42,17.0,100.0,False,n,2444.0,True
401,42,18.0,150.0,True,n,4074.0,False
402,42,19.0,50.0,False,n,3211.0,True
403,42,20.0,50.0,True,b,1575.0,True
404,42,21.0,100.0,False,n,1953.0,True
405,42,22.0,0.0,False,n,2588.0,True
406,42,23.0,0.0,True,b,4327.0,True
407,42,24.0,150.0,False,n,2922.0,True
408,42,25.0,150.0,False,n,4404.0,True
409,42,26.0,50.0,False,n,2038.0,True
410,42,27.0,50.0,True,b,2104.0,True
411,42,28.0,100.0,True,b,3422.0,True
412,42,29.0,0.0,True,b,1448.0,True
413,42,30.0,0.0,False,n,2359.0,True
414,42,31.0,150.0,True,b,4509.0,True
415,42,32.0,100.0,False,n,4421.0,True
416,42,33.0,50.0,True,b,1469.0,True
417,42,34.0,100.0,True,b,3887.0,True
418,42,35.0,150.0,True,b,6079.0,True
419,42,36.0,0.0,False,n,1421.0,True
420,42,37.0,100.0,True,b,4345.0,True
421,42,38.0,150.0,False,n,3924.0,True
422,42,39.0,0.0,True,b,2386.0,True
423,42,40.0,50.0,False,n,1192.0,True
424,42,41.0,150.0,True,b,3168.0,True
425,42,42.0,0.0,False,n,1885.0,True
426,42,43.0,100.0,True,b,3126.0,True
427,42,44.0,150.0,False,n,2528.0,True
428,42,45.0,50.0,False,n,1417.0,True
429,42,46.0,100.0,False,n,2253.0,True
430,42,47.0,0.0,True,b,1444.0,True
431,42,48.0,50.0,True,b,2868.0,True
432,42,49.0,100.0,False,n,1499.0,True
433,42,50.0,150.0,False,n,1766.0,True
434,42,51.0,0.0,True,b,1450.0,True
435,42,52.0,0.0,False,n,1538.0,True
436,42,53.0,100.0,True,b,3575.0,True
437,42,54.0,50.0,False,n,1074.0,True
438,42,55.0,150.0,True,b,3933.0,True
439,42,56.0,50.0,True,b,1537.0,True
440,42,57.0,150.0,False,n,1215.0,True
441,42,58.0,100.0,False,n,5474.0,True
442,42,59.0,150.0,True,b,2103.0,True
443,42,60.0,100.0,True,b,2622.0,True
444,42,61.0,0.0,True,b,1269.0,True
445,42,62.0,0.0,False,n,1910.0,True
446,42,63.0,50.0,False,n,2203.0,True
447,42,64.0,50.0,True,b,2095.0,True
448,42,65.0,150.0,False,n,1774.0,True
449,42,66.0,0.0,True,b,1585.0,True
450,42,67.0,150.0,True,b,3076.0,True
451,42,68.0,0.0,False,n,1570.0,True
452,42,69.0,50.0,False,n,1990.0,True
453,42,70.0,50.0,True,b,1570.0,True
454,42,71.0,100.0,True,b,2271.0,True
455,42,72.0,100.0,False,n,5183.0,True
456,42,73.0,100.0,True,b,2283.0,True
457,42,74.0,100.0,False,n,2056.0,True
458,42,75.0,150.0,True,b,4546.0,True
459,42,76.0,0.0,False,n,2784.0,True
460,42,77.0,0.0,True,b,4371.0,True
461,42,78.0,50.0,True,n,6574.0,False
462,42,79.0,50.0,False,n,1258.0,True
463,42,80.0,150.0,False,n,4483.0,True
464,42,81.0,50.0,False,n,3224.0,True
465,42,82.0,0.0,True,b,1155.0,True
466,42,83.0,150.0,False,n,1474.0,True
467,42,84.0,50.0,True,b,2201.0,True
468,42,85.0,100.0,True,b,1460.0,True
469,42,86.0,0.0,False,n,1754.0,True
470,42,87.0,150.0,True,n,1561.0,False
471,42,88.0,100.0,False,n,2044.0,True
472,42,89.0,100.0,False,n,1741.0,True
473,42,90.0,50.0,True,b,2361.0,True
474,42,91.0,0.0,True,b,1173.0,True
475,42,92.0,150.0,True,b,2900.0,True
476,42,93.0,150.0,False,n,4222.0,True
477,42,94.0,50.0,False,n,1560.0,True
478,42,95.0,100.0,True,b,1847.0,True
479,42,96.0,0.0,False,n,5854.0,True
480,32,1.0,0.0,False,n,6150.0,True
481,32,2.0,150.0,False,n,4895.0,True
482,32,3.0,150.0,True,b,2134.0,True
483,32,4.0,100.0,True,b,4117.0,True
484,32,5.0,50.0,True,b,3010.0,True
485,32,6.0,50.0,False,n,4412.0,True
487,32,8.0,0.0,True,b,1782.0,True
488,32,9.0,150.0,False,n,3708.0,True
489,32,10.0,150.0,True,b,3272.0,True
490,32,11.0,50.0,False,n,3692.0,True
491,32,12.0,0.0,False,n,2915.0,True
492,32,13.0,0.0,True,b,1470.0,True
493,32,14.0,100.0,False,n,2417.0,True
494,32,15.0,100.0,True,b,4307.0,True
495,32,16.0,50.0,True,b,2744.0,True
496,32,17.0,100.0,False,n,3646.0,True
497,32,18.0,150.0,True,b,2289.0,True
498,32,19.0,50.0,False,n,2609.0,True
499,32,20.0,50.0,True,b,1947.0,True
500,32,21.0,100.0,False,n,3525.0,True
501,32,22.0,0.0,False,n,1747.0,True
502,32,23.0,0.0,True,b,2135.0,True
503,32,24.0,150.0,False,n,2745.0,True
504,32,25.0,150.0,False,n,4276.0,True
505,32,26.0,50.0,False,n,2154.0,True
506,32,27.0,50.0,True,b,1736.0,True
507,32,28.0,100.0,True,b,3319.0,True
508,32,29.0,0.0,True,b,1588.0,True
509,32,30.0,0.0,False,n,2327.0,True
510,32,31.0,150.0,True,n,2682.0,False
511,32,32.0,100.0,False,n,2687.0,True
512,32,33.0,50.0,True,b,1622.0,True
513,32,34.0,100.0,True,b,1951.0,True
514,32,35.0,150.0,True,b,3053.0,True
515,32,36.0,0.0,False,n,2423.0,True
516,32,37.0,100.0,True,b,3256.0,True
517,32,38.0,150.0,False,n,2985.0,True
518,32,39.0,0.0,True,b,1285.0,True
519,32,40.0,50.0,False,b,2589.0,False
520,32,41.0,150.0,True,n,3976.0,False
521,32,42.0,0.0,False,n,2180.0,True
522,32,43.0,100.0,True,b,2368.0,True
523,32,44.0,150.0,False,n,3292.0,True
524,32,45.0,50.0,False,n,3158.0,True
525,32,46.0,100.0,False,n,3417.0,True
526,32,47.0,0.0,True,b,1132.0,True
527,32,48.0,50.0,True,b,1289.0,True
528,32,49.0,100.0,False,n,4102.0,True
529,32,50.0,150.0,False,n,2171.0,True
530,32,51.0,0.0,True,b,1150.0,True
531,32,52.0,0.0,False,n,2124.0,True
532,32,53.0,100.0,True,b,3386.0,True
533,32,54.0,50.0,False,n,1451.0,True
534,32,55.0,150.0,True,b,2214.0,True
535,32,56.0,50.0,True,b,1255.0,True
536,32,57.0,150.0,False,n,1336.0,True
537,32,58.0,100.0,False,n,2982.0,True
538,32,59.0,150.0,True,b,2122.0,True
539,32,60.0,100.0,True,b,2192.0,True
540,32,61.0,0.0,True,b,946.0,True
541,32,62.0,0.0,False,n,2160.0,True
542,32,63.0,50.0,False,n,2250.0,True
543,32,64.0,50.0,True,b,1644.0,True
544,32,65.0,150.0,False,n,3303.0,True
545,32,66.0,0.0,True,b,1636.0,True
546,32,67.0,150.0,True,b,2631.0,True
547,32,68.0,0.0,False,n,4490.0,True
548,32,69.0,50.0,False,n,3394.0,True
549,32,70.0,50.0,True,b,1250.0,True
550,32,71.0,100.0,True,b,2107.0,True
551,32,72.0,100.0,False,n,4020.0,True
552,32,73.0,100.0,True,b,2055.0,True
553,32,74.0,100.0,False,n,3038.0,True
554,32,75.0,150.0,True,b,3376.0,True
555,32,76.0,0.0,False,n,6773.0,True
556,32,77.0,0.0,True,b,1113.0,True
557,32,78.0,50.0,True,b,1673.0,True
558,32,79.0,50.0,False,n,3582.0,True
559,32,80.0,150.0,False,b,3363.0,False
560,32,81.0,50.0,False,n,2400.0,True
561,32,82.0,0.0,True,b,899.0,True
562,32,83.0,150.0,False,n,2050.0,True
563,32,84.0,50.0,True,n,3074.0,False
564,32,85.0,100.0,True,b,1762.0,True
565,32,86.0,0.0,False,n,2014.0,True
566,32,87.0,150.0,True,b,2498.0,True
567,32,88.0,100.0,False,n,1880.0,True
568,32,89.0,100.0,False,n,3001.0,True
569,32,90.0,50.0,True,b,1612.0,True
570,32,91.0,0.0,True,b,947.0,True
571,32,92.0,150.0,True,b,2162.0,True
572,32,93.0,150.0,False,n,2853.0,True
573,32,94.0,50.0,False,n,2398.0,True
574,32,95.0,100.0,True,b,2268.0,True
575,32,96.0,0.0,False,n,2283.0,True
576,15,1.0,0.0,False,n,1764.0,True
577,15,2.0,150.0,False,n,1998.0,True
578,15,3.0,150.0,True,b,2377.0,True
579,15,4.0,100.0,True,b,4865.0,True
580,15,5.0,50.0,True,b,3612.0,True
581,15,6.0,50.0,False,n,1884.0,True
582,15,7.0,100.0,False,b,2830.0,False
583,15,8.0,0.0,True,b,1526.0,True
584,15,9.0,150.0,False,n,2940.0,True
585,15,10.0,150.0,True,b,3888.0,True
587,15,12.0,0.0,False,n,2554.0,True
588,15,13.0,0.0,True,b,1524.0,True
589,15,14.0,100.0,False,n,3677.0,True
590,15,15.0,100.0,True,b,1771.0,True
591,15,16.0,50.0,True,b,2375.0,True
592,15,17.0,100.0,False,n,2115.0,True
593,15,18.0,150.0,True,b,2472.0,True
594,15,19.0,50.0,False,n,2234.0,True
595,15,20.0,50.0,True,b,1884.0,True
596,15,21.0,100.0,False,n,2323.0,True
597,15,22.0,0.0,False,n,3417.0,True
598,15,23.0,0.0,True,b,1440.0,True
599,15,24.0,150.0,False,n,3749.0,True
600,15,25.0,150.0,False,n,2527.0,True
601,15,26.0,50.0,False,n,2445.0,True
602,15,27.0,50.0,True,b,1971.0,True
603,15,28.0,100.0,True,b,3757.0,True
604,15,29.0,0.0,True,b,1498.0,True
605,15,30.0,0.0,False,n,1735.0,True
606,15,31.0,150.0,True,b,4407.0,True
607,15,32.0,100.0,False,n,1651.0,True
608,15,33.0,50.0,True,b,1858.0,True
609,15,34.0,100.0,True,b,2339.0,True
610,15,35.0,150.0,True,b,3370.0,True
611,15,36.0,0.0,False,n,1431.0,True
612,15,37.0,100.0,True,b,2127.0,True
613,15,38.0,150.0,False,n,2539.0,True
614,15,39.0,0.0,True,b,1408.0,True
615,15,40.0,50.0,False,n,1956.0,True
